Title,Link
EP 02 - Meet Shagufta Iqbal a.k.a. XYAA - One of the top guns of Indian gaming - Kaam Se Naam Tak,https://www.youtube.com/watch?v=jUbIp1TGO5o
"Sirf Naam Ki Nahin, Kaam Ki Degree | #DontBeAChaatu",https://www.youtube.com/watch?v=nGq5YO4tQ9M
MBA Salary in India | upGrad,https://www.youtube.com/watch?v=AmPN9E3qj6o
EP 01 - Understanding the recipe for success | Kaam Se Naam Tak - Parth Bajaj,https://www.youtube.com/watch?v=hHQfD5kZxY0
"Sirf Naam Ki Nahin, Kaam Ki Degree | #DontBeAChaatu With Specialisations From upGrad",https://www.youtube.com/watch?v=qB9XzgeRRZw
Online Graduation Ceremony - Batch Of 2020 | upGrad - IIIT Bangalore,https://www.youtube.com/watch?v=0bkD2-FeRHs
AI: Reshaping the future of food | upGrad - Future Forward,https://www.youtube.com/watch?v=tb8aWQvTqNk
Unlocking the Power of Online Learning | upGrad X National Geographic India,https://www.youtube.com/watch?v=fZoMOoPGNvo
Python File Handling | File Operations in Python | Python Tutorial | upGrad,https://www.youtube.com/watch?v=Q-lg4GJZYmk
Statistics - Central Limit Theorem | Statistics Tutorial | upGrad,https://www.youtube.com/watch?v=7DwgnDYnJSQ
Shortcut Keys in Excel | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=z3D0TRa0f0s
Simple Sentiment Analysis | NLP Tutorial | upGrad,https://www.youtube.com/watch?v=zMc6M-TqegA
Latent Dirichlet Allocation for Topic Modeling | NLP Tutorial | upGrad,https://www.youtube.com/watch?v=5PUpLa0-g4w
Word2Vec Methodology | NLP Tutorial | upGrad,https://www.youtube.com/watch?v=ontpiibqwBo
"Basic Excel Functions - Count, CountA, CountBlank | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=uKduWp0X7Y0
Python Developer Salary in India | upGrad,https://www.youtube.com/watch?v=_p64-c5M6Kk
"Basic Text Functions - Upper, Lower, Find, Search, Len | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=tySfBSwQDXI
Multithreading In Java | Java Tutorial | upGrad,https://www.youtube.com/watch?v=W50amFqamJA
VLookup using IFNA and IFERROR |  MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=n206jTZsi1o
VLookup using Match Function - Multiple Columns | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=XwXy9Vf_yUw
VLookup & HLookup in Excel | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=IlkoB-6-hDY
"Object Oriented Programming in Python, Inheritance Types, Polymorphism | Python Tutorial | upGrad",https://www.youtube.com/watch?v=1xkDPuLwTFQ
How to make Charts in Excel | Basic Charts & Formatting of Charts | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=OzYAFcNA-XI
Digital Marketing Interview Question and Answers | upGrad,https://www.youtube.com/watch?v=dGT-H9Rr__0
"Features of Pivot Table - Grouping, Refresh & Dynamic Pivot Data | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=z_1RFDPiGOU
EP 05 - Breaking stereotypes and winning hearts | Raho Ambitious Tales - Roshni Misbah,https://www.youtube.com/watch?v=4XF00FbxSLA
"Pivot Table in Excel - Creating a Table, Table Fields, Value Fields | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=D-WBp2pDIlY
Art in Artificial Intelligence | upGrad - Future Forward,https://www.youtube.com/watch?v=ontO9OD4TAg
Encapsulation in Java | Java Tutorial | Aptitude for u | upGrad,https://www.youtube.com/watch?v=rcnl2wzUnyk
Abstraction & Interface in Java | Java Tutorial  | Aptitude for u | upGrad,https://www.youtube.com/watch?v=k3LztQj4y2k
Lookup Functions in Excel - Index and Match Function | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=4IsoXrqTLqI
"IS Functions in Excel - ISNUMBER, ISTEXT, ISBLANK, ISERROR | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=1wl6JpYHQH4
Conditional Formatting in Excel | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=VVmiC1EYF2w
"Logical Functions in Excel - SUMIF, SUMIFS, COUNTIF, COUNTIFS | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=l3_O4_zoieE
"Logical Functions in Excel - IF, Nested IF, IF with 'AND' & 'OR' | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=_dLaPLjVOf8
Data Validation with Input Message & Error Alert | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=FB_CUEovTaE
"Python Lambda, Map, Filter and Reduce Functions | Python Tutorial | upGrad",https://www.youtube.com/watch?v=HKqRendMFQk
Agile Methodology Interview Questions & Answers | upGrad,https://www.youtube.com/watch?v=Kfs9sxrmV_I
EP 04 - Switching Life’s Focus To Manual Mode | Raho Ambitious Tales - Prashanth Ravi,https://www.youtube.com/watch?v=m3PiRCBhAN8
"Basic Excel Formulas - Trim, Concatenate, Paste Special & Replace | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=3xccnVpd2Jw
"Text Processing, POS Tagging, Named Entity Recognition - Part 2 | NLP Tutorial | upGrad",https://www.youtube.com/watch?v=MACmU9MxGqE
Polymorphism and Constructor | Java Tutorial | Aptitude for u | upGrad,https://www.youtube.com/watch?v=ZBU4AlG7RsM
Myth 09 | You have to be Tech-savvy for Online Education | Myth Busters,https://www.youtube.com/watch?v=SmH6dg-jUVM
"Basic Excel Formulas - Sum, Average, Max, Min, Large & Small | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=U1jnTF94yr4
Data Scientist Salary in India | upGrad,https://www.youtube.com/watch?v=Dqg9TmkoX9I
EP 03 - What's the one thing that excites you the most? | Raho Ambitious Tales - Milind Chandwani,https://www.youtube.com/watch?v=9Ei3gX4GjsM
"Cell Referencing Excel : Relative, Absolute and Mixed | MS Excel Tutorial | upGrad",https://www.youtube.com/watch?v=rwoBdUNaCGM
Filter and Sort Data in Excel | MS Excel Tutorial | upGrad,https://www.youtube.com/watch?v=v75_nBcKBDI
Basics of Microsoft Excel | MS Excel Tutorial for Beginners | upGrad,https://www.youtube.com/watch?v=r7o2d6Al8Ws
Career Options After B.Com | upGrad #youtube,https://www.youtube.com/watch?v=_fHrHoEdyJo
Normal Distribution in Statistics | Data Science Tutorial | upGrad,https://www.youtube.com/watch?v=N5csvsPlb3w
The New Guardian of the Jungle | Machine Learning Securing Wildlife | upGrad - Future Forward,https://www.youtube.com/watch?v=WdTDQqMhEZ4
Averages | Aptitude for u | upGrad,https://www.youtube.com/watch?v=lMSmoRvOhuA
Calendar | Aptitude for u,https://www.youtube.com/watch?v=Ct2KKgsls68
Profit and Loss | Aptitude for u | upGrad,https://www.youtube.com/watch?v=SyqkxodXa4Q
Understanding Python Data Structures | Python Tutorial | upGrad,https://www.youtube.com/watch?v=pMhtDBPDEBI
Career Options After MBA | upGrad,https://www.youtube.com/watch?v=sA1E5NQEVmk
The curious case of GANS | #upGrad - Future Forward,https://www.youtube.com/watch?v=_3h2POhrlVE
Inheritance in Java | Tech for u | upGrad,https://www.youtube.com/watch?v=fRA2lmr5EhQ
Procedural vs OOPS + Features of Java | Tech for u | upGrad,https://www.youtube.com/watch?v=lotjGKiTwaE
EP 02 - What wakes you up everyday? | Raho Ambitious Tales - Sakshi Sindwani,https://www.youtube.com/watch?v=f28o2fUIzv0
"Natural Language Processing (NLP), Corpora & Text Processing Tutorial Part 1 | NLP Tutorial | upGrad",https://www.youtube.com/watch?v=IalJ_3ECyqY
Trending Professional Courses After Graduation | Job Oriented Courses | upGrad,https://www.youtube.com/watch?v=_XzHCkF5Dw4
Introduction to Programming using Python | Python Tutorial | upGrad,https://www.youtube.com/watch?v=BO5ZGApsPzo
Statistics for Data Science for Beginners | Statistics Tutorial | upGrad,https://www.youtube.com/watch?v=KzSGrFQG9RA
Clocks: Angle to Time | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=ckdytkzoOZs
Clocks: Time to Angle | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=_V7ZLYwFeMg
Dr. Dharanipragada Janakiram - IIT Madras | upGrad Faculty,https://www.youtube.com/watch?v=h57Rc_Qb1og
upGrad - IIT Madras | University Partner,https://www.youtube.com/watch?v=FnfstAMN0ho
Aage Ki Soch - Upskill Anthem | upGrad,https://www.youtube.com/watch?v=Lj3OS9j8S54
Data Analyst Interview Questions and Answers | upGrad,https://www.youtube.com/watch?v=ad9qlzb0X2o
"Rule of 72, 114 & 144 (Compound Interest) | Aptitude for u | upGrad",https://www.youtube.com/watch?v=01k-KNMpTD8
What is Big Data | Introduction to Big Data Analytics | upGrad,https://www.youtube.com/watch?v=5907EYtf2Ls
EP 01 - What happens when you let Ambition take the wheel? | Raho Ambitious Tales - Sharanya Iyer,https://www.youtube.com/watch?v=zvUsFXxC3Lw
Successive Percentage & It's Applications | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=1nL96x6OC-w
Digital Marketing Salary in India | upGrad #MBAfromupGrad,https://www.youtube.com/watch?v=kubLYVw_QrA
Video Interviews - Do's and Dont's | Interview Tips | upGrad for College,https://www.youtube.com/watch?v=3gDMJjeYjoc
Telephonic Interviews - Do's and Dont's | Interview Tips | upGrad for College,https://www.youtube.com/watch?v=JtigjjztbxM
This too shall pass - Just 'Don't Stop' | upGrad,https://www.youtube.com/watch?v=oCH3vy3_XhI
Online Test Rounds - Do's and Dont's | Interview Tips | upGrad for College,https://www.youtube.com/watch?v=91cTtdWJsWg
Simple Interest & Compound | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=D7Xs8WqtfRg
"Nandan Nilekani (Co-founder & Chairman, Infosys) answers Top 5 Questions on Embracing Uncertainties",https://www.youtube.com/watch?v=ThLRTge2_FA
"Uday Shankar (Chairman, Star & Disney India) answers Top 5 Questions about future strategies.",https://www.youtube.com/watch?v=Nzq79XMzhy0
AI - The Next Rap God? | upGrad - Future Forward,https://www.youtube.com/watch?v=nUNxd1W4NYk
Divisibility Rules | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=gHn8up0PhyI
"Sanjiv Mehta (Chairman & MD, HUL) answers Top 5 Questions about the Future of Work, Jobs and Careers",https://www.youtube.com/watch?v=S9ADnS67fKI
Top 10 Highest Paying Jobs in India 2020 | upGrad,https://www.youtube.com/watch?v=BQnWjxBYO7I
Alumni Roundtable with Vicky Kaushal | upGrad,https://www.youtube.com/watch?v=kQsY1on3qQw
Finding the Remainder | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=tEYUvq5tHMU
"'Embracing Uncertainties' during COVID-19 | Mr. Nandan Nilekani, Co-founder & Chairman, Infosys",https://www.youtube.com/watch?v=sRwNil6ezLI
Finding Unit Digit | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=kBHQungKNdo
Classification of Numbers | Aptitude for u | upGrad for College,https://www.youtube.com/watch?v=pHh3EFhHt-A
Myth 08 | Online programs are not rigorous enough | Myth Busters,https://www.youtube.com/watch?v=Vv9Qc7bR3yw
#AageKiSoch - Upskill Anthem - 3 | upGrad,https://www.youtube.com/watch?v=1pd7l1IEiNQ
#AageKiSoch - Upskill Anthem - 2 | upGrad,https://www.youtube.com/watch?v=X1zo4UrrBvI
#AageKiSoch - Upskill Anthem - 1 | upGrad,https://www.youtube.com/watch?v=k-Um4rDO9vE
Myth - 07 | Online classes don't provide personalised feedback | Myth Busters,https://www.youtube.com/watch?v=hg1msgQQQbk
Myth - 06 | Online Programs are just a hobby | Myth Busters,https://www.youtube.com/watch?v=tu2ZUdW57o0
Vicky Kaushal presents 'Hyperfocus' by Chris Bailey | Standup Book - #LifeLongLearning,https://www.youtube.com/watch?v=b6ISIiAxQ4Y
Myth - 05 | Online programs are not certified by universities | Myth Busters,https://www.youtube.com/watch?v=cF_MgO4QZkY
How does an emergency call work? | Shotgyaan - #LifeLongLearning,https://www.youtube.com/watch?v=_3NCjJ08_HM
Myth - 04 | Companies won't offer jobs | Myth Busters,https://www.youtube.com/watch?v=zRGzs-EcnYY
Myth - 03 | Online Programs are Expensive | Myth Busters,https://www.youtube.com/watch?v=zHzfU08z_34
How does facial recognition work? | Shotgyaan - #LifeLongLearning,https://www.youtube.com/watch?v=c2LC4tIjDS4
Vicky Kaushal Presents ‘You Look Like A Thing And I Love You' by Janelle Shane | Standup Book,https://www.youtube.com/watch?v=UTj6jWEQM3Y
Data Science Myths Debunked  | Crash Course - #LifeLongLearning,https://www.youtube.com/watch?v=DQi2LILQT-Y
Myth - 02 | Online Courses: No Peer-to-peer Connectivity | Myth Busters,https://www.youtube.com/watch?v=aN1dQycZiB0
How to maintain good battery health of your devices? | Shotgyaan - #LifeLongLearning,https://www.youtube.com/watch?v=c1OUQjJpgjA
Meet the Mentor - Aunnesha | upGrad,https://www.youtube.com/watch?v=mmP7oY4npgE
Vicky Kaushal presents 'Eat That Frog' by Brian Tracy | Standup Book - #LifeLongLearning,https://www.youtube.com/watch?v=Q_u1Mif8JAg
Myth - 01 | Online Programs are not Good as Classroom Learning | Myth Busters,https://www.youtube.com/watch?v=Q50OWAX7jMQ
"T.V Rao - Associate Professor, BITS Pilani | upGrad Faculty",https://www.youtube.com/watch?v=obh5w1DjQB4
How does reCAPTCHA differentiate bots from humans? Shotgyaan - #LifeLongLearning,https://www.youtube.com/watch?v=Of79xkhNGNs
Interview Preparation - Structured Communication Framework | upGrad,https://www.youtube.com/watch?v=1gMewWipeI4
Vicky Kaushal presents 'Soonish' by Kelly & Zach Weinersmith | Standup Book | #LifeLongLearning,https://www.youtube.com/watch?v=OBqpu22mQL4
Avatars of a Data Scientist | Crash Course - #LifeLongLearning,https://www.youtube.com/watch?v=btNd4oSaP14
"Paulo Lisboa - Professor, Liverpool John Moores University UK | upGrad Faculty",https://www.youtube.com/watch?v=YINW87CditE
Meet the Mentor - Simita | upGrad,https://www.youtube.com/watch?v=s7QmjP5FLkU
Interview Preparation | Part 03 - Preparation Process | upGrad,https://www.youtube.com/watch?v=EJ3Xf2VbNPo
How does Language Translation work? Shotgyaan - #LifeLongLearning,https://www.youtube.com/watch?v=1hw5vHMBbwk
Srijan Patel | upGrad Faculty,https://www.youtube.com/watch?v=bN0yj6GTh1o
Dream Desk | #RahoAmbitious with upGrad,https://www.youtube.com/watch?v=4-Wj1xX0DJg
For The Long Haul - Mohini Chaudhari | Ambition Stories - upGrad,https://www.youtube.com/watch?v=wJrTQQTzPxo
Vicky Kaushal presents 'Be Fearless' by Jean Case | Standup Book - #LifeLongLearning,https://www.youtube.com/watch?v=w9Sykk4MkRk
Meet the Mentor - Kinnari | upGrad,https://www.youtube.com/watch?v=r91qh9v9zxk
Aage rehne ki aadat | #RahoAmbitious with upGrad,https://www.youtube.com/watch?v=9LtH9CsbRe4
CTRL + Refresh: Poornima Joshi | Ambition Stories - upGrad,https://www.youtube.com/watch?v=wEXuOXQFtPw
"Tricha Anjali - Associate Dean, IIIT Bangalore | upGrad Faculty",https://www.youtube.com/watch?v=2o1NSKmiGnY
Taste Of Excellence | #RahoAmbitious with upGrad,https://www.youtube.com/watch?v=rwNDOIeJzOE
upGrad - BITS Pilani | University Partner,https://www.youtube.com/watch?v=ofMDpK2uot4
For The Long Haul - Rekha Modukuri | Ambition Stories - upGrad,https://www.youtube.com/watch?v=rHZfYePmGbo
Interview Preparation | Part 02 - Research The Industry | upGrad,https://www.youtube.com/watch?v=etIvNB5IYSs
How does Artificial Intelligence work? Shotgyaan - #LifeLongLearning,https://www.youtube.com/watch?v=gRD10_-rHSg
Meet the Mentor - Arabinda | upGrad,https://www.youtube.com/watch?v=CKBHO7yLsHU
"Utpal Chakraborty - Head of AI, YES Bank | upGrad Faculty",https://www.youtube.com/watch?v=Y8OBWSElhuA
Vicky Kaushal presents Radhakrishnan Pillai's Chanakya Neeti | Stand up Book - #LifeLongLearning,https://www.youtube.com/watch?v=M20h34h8W6Q
upGrad - Liverpool John Moores University | University Partner,https://www.youtube.com/watch?v=bK3NaTdqyU8
Data Scientist - The Sexiest Profession of 21st Century | Crash Course - #LifeLongLearning,https://www.youtube.com/watch?v=BQ9q13EyynM
Reserved Parking  | #RahoAmbitious with upGrad,https://www.youtube.com/watch?v=UHILUWcNUXA
A Second Chance - Venkatanatha Yerragudi | Ambition Stories - upGrad,https://www.youtube.com/watch?v=eh2T2RUFOGg
Interview Preparation | Part 01 - Company Research | upGrad,https://www.youtube.com/watch?v=NkAyCkFSWR0
Change is the only constant - Sonia Thakurani | Ambition Stories - upGrad,https://www.youtube.com/watch?v=OaZT9jBVJJw
Meet the Mentor - Karan | upGrad,https://www.youtube.com/watch?v=MqqiAmdxPII
Falguni Vasavada-Oza | upGrad Faculty,https://www.youtube.com/watch?v=sHc2_wV6J0s
Finding Purpose - Kanishka Kumar | Ambition Stories - upGrad,https://www.youtube.com/watch?v=ZxVpRC_8lkA
How Google googles everything? | Shotgyaan - #LifeLongLearning,https://www.youtube.com/watch?v=Kh4Gu7t-W38
upGrad - IIIT Bangalore | University Partner,https://www.youtube.com/watch?v=UPMQrvPUgZM
Flight Of Success | #RahoAmbitious with upGrad,https://www.youtube.com/watch?v=mxdyKYfiVh4
Vicky Kaushal presents Robin Sharma's 5 AM  Club | Standup Book - #LifeLongLearning,https://www.youtube.com/watch?v=IeKe4B2lO9U
Waqt se pahle pahuchne ke aadat | #RahoAmbitious with upGrad,https://www.youtube.com/watch?v=KmP_VetfZfg
Unchaai ki aadat | #RahoAmbitious with upGrad,https://www.youtube.com/watch?v=9uVhAo6__9k
A Day in The Life of a Digital Marketer | Digital Marketing Professional 🤓| upGrad,https://www.youtube.com/watch?v=sDL4TjO9ZdM
upGrad aspire | International Education Day | Swades Foundation,https://www.youtube.com/watch?v=ou3YOXBl3Ao
Global MBA from the UK and Australia,https://www.youtube.com/watch?v=CKqp8W5FgjE
"upGrad learner, Nitin, on transitioning to his dream Machine Learning career | upGrad Success Story",https://www.youtube.com/watch?v=ddzbT0vd9PE
3 Tiers of Big Data Professionals | upGrad Careers in-shorts,https://www.youtube.com/watch?v=7jKDyS23kTU
Skills Required to Become a Big Data Engineer | upGrad Careers in-shorts,https://www.youtube.com/watch?v=Zl7yiX_isyw
Mazhar Hussain Warsi on PG program in Management | upGrad,https://www.youtube.com/watch?v=bIZPYFuxqjg
Bhupendra Turkar on PG program in Management | upGrad,https://www.youtube.com/watch?v=4Pf8YEbrWCQ
Where to Get Started with Big Data Engineering? | upGrad Careers in-shorts,https://www.youtube.com/watch?v=o0i5qBLrg2A
What is Big Data | Big Data Explained | upGrad Careers in-shorts,https://www.youtube.com/watch?v=KziYKbawMEs
Top 5 Things To Know About Big Data | upGrad,https://www.youtube.com/watch?v=ffqr79Qej2s
Saurabh Deshpande on PG Diploma in Machine Learning and AI | upGrad,https://www.youtube.com/watch?v=VMsHVuAQN2A
Debasmita Dey on PG Diploma in Data Science | upGrad,https://www.youtube.com/watch?v=xx2xnMGqEPs
Sudhanshu Ghag on PG Diploma in Data Science | upGrad,https://www.youtube.com/watch?v=E3jab5KWF6w
Roshni Ghevarughese on PG Diploma in Data Science | upGrad,https://www.youtube.com/watch?v=XvXoI_6fCYc
Linear Regression in Data Science by Sumit Shukla | upGrad,https://www.youtube.com/watch?v=sTOz1irJWO0
Prathima Dileep on PG Diploma in Data Science | upGrad,https://www.youtube.com/watch?v=wt7sqlSaHV4
Exploratory Data Analysis (eda) in Data Science QnA Session | upGrad,https://www.youtube.com/watch?v=gU8j5y2eRaw
Pratik Gharat on PG Diploma in Data Science | upGrad,https://www.youtube.com/watch?v=mQwf7xT1Aqg
Arun Prasad on PG Diploma in Machine Learning and AI | upGrad,https://www.youtube.com/watch?v=t11lZDH9Ekg
Shreya Marianka on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=FXyQW-t6QO0
Deep Learning Interview Questions and Answers | upGrad,https://www.youtube.com/watch?v=IHlIAmiAPE4
Python Crash Course Part 6 | Python Tutorial for Beginners with examples | upGrad,https://www.youtube.com/watch?v=K0_Z6Jp9VK8
Shiv Malhotra on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=aTq4ktEeZhA
Saujanya Parashar on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=VNW_LnqSgZU
Python Crash Course Part 5 | Python Tutorial for Beginners with examples | upGrad,https://www.youtube.com/watch?v=dqQGbz3p8a4
Prakriti Kundaliya on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=xifTsoTlp9Q
Python Crash Course Part 4 | Python Tutorial for Beginners with examples | upGrad,https://www.youtube.com/watch?v=bZ5rcTpxV9s
Top 5 Reasons Why you Must Learn Blockchain | upGrad,https://www.youtube.com/watch?v=-qUPRA2lgZA
Python Crash Course Part 3 | Python Tutorial for Beginners with examples | upGrad,https://www.youtube.com/watch?v=mOAvtbGtYEs
Aarti Venkatesh on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=ISEUGW4XOIQ
Popular Applications of Data Science | Careers In Shorts | upGrad,https://www.youtube.com/watch?v=Wjdjnvp2dho
Perspectives on Machine Learning/AI - Professor Vs Professional | upGrad,https://www.youtube.com/watch?v=-s0CibeRnEA
Python Crash Course Part 2 | Python Tutorial for Beginners with examples | upGrad,https://www.youtube.com/watch?v=y0oAa_rbdUQ
How To Get A Blockchain Development Job? | Blockchain Careers | upGrad Careers in-shorts,https://www.youtube.com/watch?v=jtheHiTm1Ak
Python Crash Course Part 1 | Python Tutorial for Beginners with examples | upGrad,https://www.youtube.com/watch?v=fybn1bfs9y0
Steps to Become a Data Scientist | Careers In Shorts | upGrad,https://www.youtube.com/watch?v=NScg08GUJpo
What is Data Science | Careers In Shorts | upGrad,https://www.youtube.com/watch?v=GYBFAvSVLzQ
A Day in The Life of a Data Scientist 👨🏻‍💻| upGrad,https://www.youtube.com/watch?v=de7ZUb1fH3s
Data Scientist vs Data Analyst vs Data Engineer | Dynamics Of Data Roles | Careers In Shorts,https://www.youtube.com/watch?v=yMVRnqj2LZc
Top 5 Reasons to get into Cloud Computing | upGrad,https://www.youtube.com/watch?v=gWxWtsQtbts
Skills Required To Become A Data Scientist | Careers In Shorts | upGrad,https://www.youtube.com/watch?v=E-U4TwHZ68w
Blockchain Developer Interview Questions | upGrad Careers in-shorts,https://www.youtube.com/watch?v=4Lff5M_dRDQ
Deeti Dalal on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=4vyD_VeMEvE
Different Roles in Blockchain Industry | Blockchain Developer Career | upGrad Careers in-shorts,https://www.youtube.com/watch?v=pgYfV6SRd00
Learn Data-Driven Management | upGrad Learning Week,https://www.youtube.com/watch?v=oKKZeNHNfhU
Free Learning Week on Data-Driven Management  | upGrad,https://www.youtube.com/watch?v=I00tyMFBmo4
Christella Manuvel on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=lpvthUAsCdQ
What is Blockchain | Blockchain Technology Explained | upGrad Careers in-shorts,https://www.youtube.com/watch?v=2t_RgXvHftg
Data Science Tutorial | Statistics & Hypothesis Testing Crash Course with Examples,https://www.youtube.com/watch?v=KGP8eoOXEiA
Anuja Gaikwad on PG Certification in Digital Marketing and Communications | upGrad & MICA,https://www.youtube.com/watch?v=roMbnKe-9n4
Skills Needed to Become a Blockchain Developer | upGrad Careers in-shorts,https://www.youtube.com/watch?v=h7xnwJLFBes
Pulkit Gupta on Product Management Certification Program | upGrad and Duke CE,https://www.youtube.com/watch?v=tnjoqEmGEUw
What is Natural Language Processing | upGrad - Careers in Shorts,https://www.youtube.com/watch?v=JvCqP5v6Ln4
Advanced Certification in Machine Learning and Cloud | upGrad & IIT Madras,https://www.youtube.com/watch?v=9wNprajjmbY
Abhinaba Chakraborty on PG Diploma in Machine Learning and AI | upGrad,https://www.youtube.com/watch?v=C4WE7j5PWZ0
Popular Applications of Machine Learning | upGrad - Careers in Shorts,https://www.youtube.com/watch?v=Jgkk4_7CwTE
Nandini Pathak on PG Diploma in Machine Learning and AI | upGrad,https://www.youtube.com/watch?v=UU2U7X0S8z8
Path to Becoming a Machine Learning Expert | upGrad - Careers in Shorts,https://www.youtube.com/watch?v=2ZlOK3opEUU
Executive Program in Blockchain Technology Management | IMT Ghaziabad | upGrad,https://www.youtube.com/watch?v=mumIcGqFHXc
Skills Required to Become A Machine Learning Expert | upGrad - Careers in Shorts,https://www.youtube.com/watch?v=-CiPh-0Fet4
Manan Verma on PG Diploma in Data Science | upGrad,https://www.youtube.com/watch?v=P9xlCiDGp5Y
3 Pillars of Management Education | upGrad,https://www.youtube.com/watch?v=Qn9wZux9c8g
Priyanka Chopra - It's Okay to Feel Demotivated | upGrad,https://www.youtube.com/watch?v=cCpU-Se267w
Gauri Pawar - HDFC Life PG Program in Life Insurance Learner | upGrad,https://www.youtube.com/watch?v=bUnqoZcsUmk
"Happy Diwali to all of you, from team upGrad!",https://www.youtube.com/watch?v=8zQJlT3RSe4
Different Roles in Machine Learning Career | upGrad - Careers in Shorts,https://www.youtube.com/watch?v=6Gtcoy6A2lk
Mrinalini Kumari on PG Diploma in Data Science | upGrad,https://www.youtube.com/watch?v=3-PoUCm7TxQ
In Conversation With Our Alumni - Ronnie Screwvala | upGrad,https://www.youtube.com/watch?v=To-s0gyiSPQ
3 Must Have Skills a Modern-Day Manager Needs to Succeed | upGrad,https://www.youtube.com/watch?v=8UTGy0Ezw3Q
Advanced Certification in Machine Learning and Cloud | upGrad & IIT-Madras,https://www.youtube.com/watch?v=3RJmBTJhqWI
What is Artificial Intelligence & Deep Learning | upGrad - Careers in Shorts,https://www.youtube.com/watch?v=5hH4aUGze2w
There is No Room for a Person Who is Not Willing to Collaborate | upGrad,https://www.youtube.com/watch?v=9LPq3fcmKYw
Priyanka Chopra on Picking the Right Opportunities in Life | upGrad,https://www.youtube.com/watch?v=0zA6pm6W71c
What is Machine Learning | upGrad - Careers in Shorts,https://www.youtube.com/watch?v=lZPNiPRAKZ4
Today You Cannot Complain About No Opportunities | upGrad,https://www.youtube.com/watch?v=mRKKtWcXU7o
Apekshit Sorte -  'HDFC Life PG Program in Life Insurance' learner | upGrad,https://www.youtube.com/watch?v=BafIZUBNuUU
Top 5 things to know before you get into Machine Learning | upGrad,https://www.youtube.com/watch?v=lm_CUcuo-sg
Abhijit Banerjee (Nobel Prize Winner 2019 - Economic Sciences) | upGrad,https://www.youtube.com/watch?v=0fbQitw9IDM
How To Create Your own Personal Brand by Priyanka Chopra,https://www.youtube.com/watch?v=FHCtubhz8IE
Your Success is Determined by the Virtue of Your Hunger to Learn | upGrad,https://www.youtube.com/watch?v=lTpkYBYTJlM
MBA (Executive) with Specialisation in Business Analytics | upGrad & NMIMS Global Access School,https://www.youtube.com/watch?v=plf1DjGLn6o
All about the Nobel Prize in Physics 2019 | #SimplySamjhao,https://www.youtube.com/watch?v=ax76de5u3No
It's your Job to Learn from a Teacher: Harsha Bhogle | upGrad,https://www.youtube.com/watch?v=7cxE-2wKNx4
What is X-Factor For Success? Learn from Priyanka Chopra,https://www.youtube.com/watch?v=43jmY8M27lQ
How to Make Your Sky Pink - A Conversation with Priyanka Chopra and Ronnie Screwvala,https://www.youtube.com/watch?v=KoFh9rGehbY
What Are Companies Looking For In Data-Driven Roles? | Data Scientist Skills | upGrad,https://www.youtube.com/watch?v=0B_5qGxhCDs
Accelerate 3.0 - Offline Hiring Event | upGrad,https://www.youtube.com/watch?v=yB2y-Ri2Rj0
Top 5 Reasons to Learn Data Science,https://www.youtube.com/watch?v=YxvMrFE3_M8
Digital Lowdown | EP03 [Apr 2019] | Binge Watching | Latest News of Digital World | upGrad,https://www.youtube.com/watch?v=8UJkqZX8cdQ
